gene,comparison_experiment_count,sample,pearson_r,voxel_count,pearson_r_brain,voxel_count_brain,pearson_r_atlas_regions,atlas_region_count,pearson_r_real_data,voxel_count_real_data,pearson_r_interpolated_only,voxel_count_interpolated_only,reference_experiment_ids,comparison_experiment_ids,excluded_experiment_id,seed
Grin2b,8,83,0.902138,1295040,0.831886,511377,0.97845614,698,0.83373284,315700,0.82879,195677,"[74988710, 78545305, 78545309, 78545311, 78545315, 78545323, 78557715, 78557717, 78557719, 79707782, 79707830, 79707832, 80409879, 80409881, 80409885]","[78545307, 78545317, 78545319, 78545321, 78557721, 79707826, 79707828, 80409883]",,20260812
Grin2b,8,84,0.89961934,1295040,0.82887983,511377,0.9816841,698,0.83062065,310194,0.82606995,201183,"[78545305, 78545307, 78545309, 78545311, 78545313, 78545315, 78545317, 78545319, 78545321, 78545323, 78557713, 78557715, 79707830, 80409879, 80409885]","[74988710, 78557717, 78557719, 78557721, 79707826, 79707828, 79707832, 80409881]",,20260812
Grin2b,8,85,0.9072273,1295040,0.83835393,511377,0.9828174,698,0.84043,303106,0.83514285,208271,"[78545305, 78545311, 78545313, 78545315, 78545317, 78557713, 78557715, 78557717, 78557719, 78557721, 79707782, 79707826, 79707828, 79707830, 80409881]","[74988710, 78545307, 78545319, 78545321, 78545323, 79707832, 80409883, 80409885]",,20260812
Grin2b,8,86,0.893305,1295040,0.81731635,511377,0.979525,698,0.8195062,314991,0.8136879,196386,"[74988710, 78545305, 78545309, 78545313, 78545319, 78557713, 78557717, 78557721, 79707826, 79707828, 79707832, 80409879, 80409881, 80409883, 80409885]","[78545307, 78545311, 78545317, 78545321, 78545323, 78557719, 79707782, 79707830]",,20260812
Grin2b,8,87,0.91062975,1295040,0.8452103,511377,0.9813826,698,0.84732914,315244,0.84182525,196133,"[78545309, 78545311, 78545313, 78545317, 78557713, 78557715, 78557719, 78557721, 79707828, 79707830, 79707832, 80409879, 80409881, 80409883, 80409885]","[74988710, 78545315, 78545319, 78545321, 78545323, 78557717, 79707782, 79707826]",,20260812
Grin2b,8,88,0.8954483,1295040,0.82262266,511377,0.9781968,698,0.8236104,310005,0.8210315,201372,"[74988710, 78545307, 78545315, 78545317, 78545323, 78557713, 78557715, 78557721, 79707782, 79707826, 79707828, 79707830, 79707832, 80409879, 80409881]","[78545309, 78545311, 78545313, 78545319, 78545321, 78557717, 78557719, 80409885]",,20260812
Grin2b,8,89,0.91427827,1295040,0.8541912,511377,0.98294795,698,0.85787815,308520,0.8486991,202857,"[78545307, 78545313, 78545315, 78545317, 78545319, 78545321, 78557713, 78557715, 78557721, 79707782, 79707826, 79707830, 79707832, 80409881, 80409883]","[74988710, 78545305, 78545309, 78545311, 78557717, 78557719, 79707828, 80409879]",,20260812
Grin2b,8,90,0.90096766,1295040,0.82993925,511377,0.98309183,698,0.82731354,313504,0.8342185,197873,"[74988710, 78545305, 78545307, 78545311, 78545313, 78545315, 78545321, 78545323, 78557713, 78557721, 79707782, 79707832, 80409879, 80409881, 80409885]","[78545317, 78545319, 78557715, 78557717, 78557719, 79707826, 79707830, 80409883]",,20260812
Grin2b,8,91,0.9102019,1295040,0.84701514,511377,0.9858462,698,0.8479365,308211,0.84569883,203166,"[74988710, 78545305, 78545311, 78545315, 78545317, 78545319, 78545323, 78557715, 78557719, 79707782, 79707826, 79707832, 80409879, 80409883, 80409885]","[78545307, 78545309, 78545313, 78545321, 78557717, 78557721, 79707828, 79707830]",,20260812
Grin2b,8,92,0.9068276,1295040,0.8406449,511377,0.9831763,698,0.84324884,316678,0.8365116,194699,"[74988710, 78545305, 78545311, 78545315, 78545319, 78545323, 78557713, 78557719, 79707826, 79707828, 79707832, 80409879, 80409881, 80409883, 80409885]","[78545307, 78545313, 78545317, 78545321, 78557715, 78557721, 79707782, 79707830]",,20260812
Grin2b,8,93,0.9036725,1295040,0.83314395,511377,0.9825978,698,0.83470607,317128,0.83055484,194249,"[78545305, 78545311, 78545313, 78545315, 78545317, 78545321, 78557717, 78557719, 79707782, 79707828, 79707830, 79707832, 80409879, 80409881, 80409885]","[78545307, 78545319, 78545323, 78557713, 78557715, 78557721, 79707826, 80409883]",,20260812
Grin2b,8,94,0.89970434,1295040,0.8293141,511377,0.9801561,698,0.82862306,318921,0.83060575,192456,"[74988710, 78545305, 78545307, 78545311, 78545317, 78545319, 78545321, 78557713, 78557719, 79707782, 79707826, 79707828, 79707832, 80409883, 80409885]","[78545309, 78545313, 78545315, 78545323, 78557715, 78557717, 80409879, 80409881]",,20260812
Grin2b,8,95,0.9004668,1295040,0.82921183,511377,0.9794848,698,0.8288529,315011,0.829857,196366,"[74988710, 78545305, 78545307, 78545311, 78545317, 78545321, 78545323, 78557713, 78557721, 79707826, 79707828, 79707832, 80409881, 80409883, 80409885]","[78545309, 78545313, 78545315, 78545319, 78557719, 79707782, 79707830, 80409879]",,20260812
Grin2b,8,96,0.90373456,1295040,0.8351837,511377,0.9837422,698,0.8342907,308425,0.83643746,202952,"[74988710, 78545307, 78545309, 78545311, 78545315, 78545319, 78545323, 78557713, 78557717, 78557719, 79707782, 79707828, 80409879, 80409883, 80409885]","[78545313, 78545317, 78545321, 78557715, 78557721, 79707830, 79707832, 80409881]",,20260812
Grin2b,8,97,0.89622235,1295040,0.82221943,511377,0.98063076,698,0.8265053,314486,0.81559616,196891,"[74988710, 78545305, 78545307, 78545309, 78545311, 78545317, 78557713, 78557715, 78557717, 79707826, 79707828, 80409879, 80409881, 80409883, 80409885]","[78545313, 78545315, 78545319, 78545323, 78557719, 78557721, 79707782, 79707832]",,20260812
Grin2b,8,98,0.9006656,1295040,0.82970446,511377,0.98205376,698,0.8326092,314348,0.825073,197029,"[78545311, 78545315, 78545319, 78545321, 78545323, 78557715, 78557717, 78557719, 79707782, 79707826, 79707828, 79707830, 80409881, 80409883, 80409885]","[78545305, 78545307, 78545309, 78545313, 78557713, 78557721, 79707832, 80409879]",,20260812
Grin2b,8,99,0.8853965,1295040,0.8048937,511377,0.9653667,698,0.8094476,318082,0.7975855,193295,"[78545307, 78545311, 78545313, 78545317, 78545321, 78545323, 78557713, 78557715, 78557721, 79707826, 79707830, 79707832, 80409881, 80409883, 80409885]","[74988710, 78545305, 78545309, 78545315, 78557717, 79707782, 79707828, 80409879]",,20260812
Grin2b,9,0,0.8966528,1295040,0.8226021,511377,0.97948027,698,0.82218206,333323,0.8231778,178054,"[74988710, 78545305, 78545307, 78545309, 78545315, 78545317, 78545319, 78545323, 78557713, 78557721, 79707782, 79707828, 79707830, 80409883, 80409885]","[78545313, 78545321, 78557715, 78557717, 78557719, 79707826, 79707832, 80409879, 80409881]",,20260812
Grin2b,9,1,0.9108083,1295040,0.8457182,511377,0.98065174,698,0.84969497,338786,0.83821726,172591,"[74988710, 78545309, 78545311, 78545313, 78545315, 78545317, 78545319, 78545321, 78557717, 78557719, 78557721, 79707828, 79707830, 79707832, 80409883]","[78545305, 78545307, 78545323, 78557715, 79707782, 79707826, 80409879, 80409881, 80409885]",,20260812
Grin2b,9,2,0.914552,1295040,0.8512757,511377,0.98529494,698,0.8542069,334495,0.84559166,176882,"[78545307, 78545309, 78545311, 78545313, 78545315, 78545317, 78545323, 78557713, 78557719, 78557721, 79707782, 79707830, 79707832, 80409881, 80409885]","[74988710, 78545305, 78545319, 78545321, 78557715, 79707826, 79707828, 80409879, 80409883]",,20260812
Grin2b,9,3,0.90204924,1295040,0.8311288,511377,0.98148745,698,0.8341982,335263,0.82528585,176114,"[74988710, 78545305, 78545307, 78545311, 78545315, 78545317, 78545319, 78545321, 78557713, 78557715, 78557717, 78557719, 79707826, 79707828, 80409883]","[78545309, 78545313, 78545323, 78557721, 79707782, 79707830, 79707832, 80409879, 80409881]",,20260812
Grin2b,9,4,0.90904033,1295040,0.84316146,511377,0.9834741,698,0.84613156,328367,0.8378118,183010,"[78545307, 78545309, 78545315, 78545317, 78545319, 78545321, 78557713, 78557715, 79707782, 79707826, 79707828, 79707830, 80409879, 80409883, 80409885]","[74988710, 78545305, 78545311, 78545323, 78557717, 78557719, 78557721, 79707832, 80409881]",,20260812
Grin2b,9,5,0.8921886,1295040,0.81261444,511377,0.97950226,698,0.81404805,341837,0.80946815,169540,"[78545305, 78545309, 78545311, 78545313, 78545317, 78545319, 78545321, 78545323, 78557715, 78557719, 79707826, 79707830, 79707832, 80409879, 80409885]","[74988710, 78545315, 78557713, 78557717, 78557721, 79707782, 79707828, 80409881, 80409883]",,20260812
Grin2b,9,6,0.92292887,1295040,0.8656199,511377,0.99043465,698,0.8646526,333600,0.8673357,177777,"[74988710, 78545305, 78545307, 78545311, 78545313, 78545319, 78557715, 78557719, 78557721, 79707782, 79707826, 79707828, 79707830, 80409879, 80409883]","[78545309, 78545315, 78545317, 78545321, 78545323, 78557713, 78557717, 79707832, 80409885]",,20260812
Grin2b,9,7,0.9172137,1295040,0.8562142,511377,0.98726475,698,0.859407,332935,0.85014933,178442,"[74988710, 78545307, 78545309, 78545311, 78545313, 78545315, 78545323, 78557713, 78557715, 78557717, 78557719, 78557721, 79707782, 79707826, 80409885]","[78545305, 78545317, 78545319, 79707828, 79707830, 79707832, 80409879, 80409881, 80409883]",,20260812
Grin2b,9,8,0.900689,1295040,0.82929206,511377,0.97786903,698,0.83266854,341154,0.8227714,170223,"[74988710, 78545305, 78545309, 78545311, 78545315, 78545319, 78557713, 78557715, 78557717, 78557719, 79707826, 79707828, 79707830, 79707832, 80409879]","[78545307, 78545313, 78545317, 78545321, 78545323, 78557721, 79707782, 80409881, 80409885]",,20260812
Grin2b,9,9,0.913457,1295040,0.85126007,511377,0.9873789,698,0.85731137,337095,0.8397175,174282,"[74988710, 78545307, 78545309, 78545313, 78545315, 78545317, 78545319, 78545321, 78545323, 78557719, 79707782, 79707830, 79707832, 80409883, 80409885]","[78545305, 78545311, 78557713, 78557715, 78557717, 78557721, 79707826, 79707828, 80409879]",,20260812
Grin2b,9,10,0.89769495,1295040,0.8246401,511377,0.9693507,698,0.827235,338804,0.8195279,172573,"[78545307, 78545311, 78545313, 78545317, 78545321, 78545323, 78557713, 78557715, 78557719, 79707826, 79707828, 79707832, 80409879, 80409883, 80409885]","[74988710, 78545305, 78545315, 78545319, 78557717, 78557721, 79707782, 79707830, 80409881]",,20260812
Grin2b,9,11,0.9106993,1295040,0.84587026,511377,0.9839339,698,0.85285443,338883,0.8322884,172494,"[74988710, 78545311, 78545315, 78545319, 78557715, 78557717, 78557721, 79707782, 79707826, 79707830, 79707832, 80409879, 80409881, 80409883, 80409885]","[78545305, 78545307, 78545309, 78545313, 78545317, 78545321, 78545323, 78557713, 79707828]",,20260812
Grin2b,9,12,0.91289365,1295040,0.85039246,511377,0.9856266,698,0.85187876,334885,0.8476162,176492,"[74988710, 78545307, 78545309, 78545311, 78545313, 78545315, 78545323, 78557713, 78557721, 79707828, 79707832, 80409879, 80409881, 80409883, 80409885]","[78545305, 78545319, 78545321, 78557715, 78557717, 78557719, 79707782, 79707826, 79707830]",,20260812
Grin2b,9,13,0.9165838,1295040,0.85560334,511377,0.98478085,698,0.85628504,327098,0.8542203,184279,"[74988710, 78545305, 78545313, 78545315, 78545317, 78545319, 78545321, 78557713, 78557715, 78557717, 78557721, 79707782, 79707826, 80409879, 80409883]","[78545307, 78545309, 78545311, 78557719, 79707828, 79707830, 79707832, 80409881, 80409885]",,20260812
Grin2b,9,14,0.904704,1295040,0.8335321,511377,0.9816751,698,0.83390534,340063,0.83273435,171314,"[74988710, 78545305, 78545307, 78545315, 78545317, 78545323, 78557715, 78557717, 78557719, 78557721, 79707830, 79707832, 80409879, 80409881, 80409885]","[78545309, 78545311, 78545313, 78545321, 78557713, 79707782, 79707826, 79707828, 80409883]",,20260812
Grin2b,9,15,0.91876507,1295040,0.8605896,511377,0.98389804,698,0.86285824,333213,0.85634977,178164,"[78545309, 78545315, 78545317, 78545321, 78545323, 78557713, 78557715, 78557719, 78557721, 79707782, 79707828, 79707832, 80409881, 80409883, 80409885]","[74988710, 78545305, 78545307, 78545313, 78545319, 78557717, 79707826, 79707830, 80409879]",,20260812
Grin2b,9,16,0.9139278,1295040,0.8522943,511377,0.98488563,698,0.84937936,336506,0.8577906,174871,"[74988710, 78545309, 78545317, 78545323, 78557713, 78557717, 78557719, 78557721, 79707782, 79707826, 79707828, 79707830, 79707832, 80409879, 80409883]","[78545305, 78545307, 78545311, 78545315, 78545319, 78545321, 78557715, 80409881, 80409885]",,20260812
Grin2b,9,17,0.9138783,1295040,0.8497939,511377,0.9879032,698,0.85026854,331144,0.84879863,180233,"[74988710, 78545305, 78545307, 78545309, 78545311, 78545313, 78545317, 78557715, 78557717, 78557719, 79707782, 79707828, 79707832, 80409881, 80409883]","[78545319, 78545321, 78545323, 78557713, 78557721, 79707826, 79707830, 80409879, 80409885]",,20260812
Grin2b,9,18,0.906546,1295040,0.83978534,511377,0.9738621,698,0.8408282,332714,0.8381154,178663,"[78545307, 78545309, 78545311, 78545321, 78545323, 78557713, 78557715, 78557717, 79707782, 79707826, 79707828, 79707830, 80409881, 80409883, 80409885]","[74988710, 78545305, 78545313, 78545315, 78545317, 78545319, 78557719, 78557721, 79707832]",,20260812
Grin2b,9,19,0.90288854,1295040,0.8331276,511377,0.98311317,698,0.8376082,334354,0.82491565,177023,"[74988710, 78545307, 78545311, 78545315, 78545317, 78545321, 78557713, 78557715, 78557717, 79707782, 79707828, 79707832, 80409881, 80409883, 80409885]","[78545305, 78545309, 78545313, 78545319, 78545323, 78557719, 78557721, 79707826, 79707830]",,20260812
Grin2b,9,20,0.9153556,1295040,0.8526232,511377,0.98369217,698,0.85231537,334258,0.8531999,177119,"[78545305, 78545307, 78545309, 78545311, 78545313, 78545315, 78557713, 78557717, 78557719, 78557721, 79707782, 79707830, 79707832, 80409881, 80409885]","[74988710, 78545317, 78545319, 78545321, 78545323, 78557715, 79707826, 79707828, 80409883]",,20260812
Grin2b,9,21,0.91923046,1295040,0.86098224,511377,0.9883794,698,0.86586016,326070,0.8524394,185307,"[74988710, 78545311, 78545313, 78545315, 78545317, 78545319, 78557713, 78557715, 78557717, 79707782, 79707826, 79707828, 80409879, 80409881, 80409885]","[78545305, 78545307, 78545309, 78545321, 78545323, 78557719, 78557721, 79707830, 79707832]",,20260812
Grin2b,9,22,0.9088588,1295040,0.84296614,511377,0.9825953,698,0.8445909,336028,0.83979905,175349,"[74988710, 78545309, 78545311, 78545317, 78545319, 78545321, 78545323, 78557717, 78557721, 79707782, 79707828, 79707830, 80409881, 80409883, 80409885]","[78545305, 78545307, 78545313, 78557713, 78557715, 78557719, 79707826, 79707832, 80409879]",,20260812
Grin2b,9,23,0.90538466,1295040,0.83482313,511377,0.97914076,698,0.8377427,330360,0.8292439,181017,"[78545305, 78545307, 78545309, 78545313, 78545315, 78545317, 78545319, 78545321, 78557717, 79707782, 79707828, 79707830, 79707832, 80409879, 80409883]","[74988710, 78545311, 78545323, 78557713, 78557719, 78557721, 79707826, 80409881, 80409885]",,20260812
Grin2b,9,24,0.89156795,1295040,0.81257415,511377,0.9753468,698,0.81080806,327858,0.8156886,183519,"[74988710, 78545305, 78545307, 78545309, 78545313, 78545315, 78545317, 78545319, 78557713, 78557717, 78557719, 79707782, 79707826, 80409881, 80409883]","[78545311, 78545321, 78545323, 78557721, 79707828, 79707830, 79707832, 80409879, 80409885]",,20260812
Grin2b,9,25,0.9088203,1295040,0.8423855,511377,0.9829891,698,0.84127563,340830,0.8445889,170547,"[74988710, 78545307, 78545309, 78545313, 78545317, 78545319, 78545321, 78545323, 78557715, 78557719, 79707782, 79707830, 80409881, 80409883, 80409885]","[78545305, 78545315, 78557713, 78557717, 78557721, 79707826, 79707828, 79707832, 80409879]",,20260812
Grin2b,9,26,0.90863466,1295040,0.8443887,511377,0.9789821,698,0.845006,335645,0.8430954,175732,"[74988710, 78545313, 78545315, 78545319, 78545321, 78545323, 78557713, 78557717, 78557719, 78557721, 79707782, 79707828, 80409881, 80409883, 80409885]","[78545305, 78545307, 78545309, 78545311, 78545317, 78557715, 79707826, 79707830, 80409879]",,20260812
Grin2b,9,27,0.91062057,1295040,0.8446136,511377,0.9854394,698,0.8471878,338558,0.8395346,172819,"[74988710, 78545305, 78545307, 78545309, 78545311, 78545313, 78545315, 78545317, 79707828, 79707830, 79707832, 80409879, 80409881, 80409883, 80409885]","[78545321, 78545323, 78557713, 78557715, 78557717, 78557719, 78557721, 79707782, 79707826]",,20260812
Grin2b,9,28,0.9094008,1295040,0.8431114,511377,0.98334616,698,0.84424824,338884,0.8409359,172493,"[74988710, 78545305, 78545309, 78545311, 78545315, 78545317, 78545319, 78545321, 78557717, 78557721, 79707826, 79707830, 79707832, 80409881, 80409883]","[78545307, 78545313, 78557713, 78557715, 78557719, 79707782, 79707828, 80409879, 80409885]",,20260812
Grin2b,9,29,0.9107202,1295040,0.84529126,511377,0.98624766,698,0.8477485,336727,0.8405405,174650,"[74988710, 78545305, 78545307, 78545309, 78545311, 78545315, 78545317, 78545321, 78545323, 78557717, 79707826, 79707830, 79707832, 80409879, 80409883]","[78545313, 78545319, 78557713, 78557715, 78557719, 78557721, 79707782, 79707828, 80409885]",,20260812
Grin2b,9,30,0.9158102,1295040,0.8540405,511377,0.98636407,698,0.85655934,331907,0.84930855,179470,"[78545307, 78545309, 78545313, 78545315, 78545317, 78545319, 78545321, 78557713, 78557719, 79707782, 79707828, 79707832, 80409879, 80409883, 80409885]","[74988710, 78545305, 78545311, 78545323, 78557717, 78557721, 79707826, 79707830, 80409881]",,20260812
Grin2b,9,31,0.91455436,1295040,0.8510367,511377,0.98468536,698,0.8521781,331400,0.84887326,179977,"[78545305, 78545313, 78545317, 78545321, 78557713, 78557715, 78557717, 78557719, 78557721, 79707826, 79707830, 79707832, 80409879, 80409881, 80409883]","[74988710, 78545307, 78545309, 78545311, 78545315, 78545323, 79707782, 79707828, 80409885]",,20260812
Grin2b,9,32,0.91067785,1295040,0.84501505,511377,0.9842859,698,0.84590024,339582,0.8432457,171795,"[74988710, 78545309, 78545311, 78545317, 78545319, 78545321, 78545323, 78557717, 78557721, 79707782, 79707828, 79707830, 79707832, 80409879, 80409881]","[78545305, 78545307, 78545313, 78545315, 78557715, 78557719, 79707826, 80409883, 80409885]",,20260812
Grin2b,9,33,0.9070911,1295040,0.8394144,511377,0.9824221,698,0.8399516,333142,0.8382092,178235,"[78545305, 78545311, 78545313, 78545315, 78545317, 78545319, 78545323, 78557713, 78557715, 78557719, 79707782, 79707828, 79707830, 80409883, 80409885]","[74988710, 78545309, 78545321, 78557717, 78557721, 79707826, 79707832, 80409879, 80409881]",,20260812
Grin2b,9,34,0.9125247,1295040,0.8483419,511377,0.98093307,698,0.85210943,335837,0.8410926,175540,"[78545307, 78545309, 78545313, 78545315, 78545317, 78545321, 78545323, 78557717, 78557721, 79707828, 79707830, 79707832, 80409879, 80409881, 80409883]","[74988710, 78545305, 78545311, 78545319, 78557713, 78557715, 79707782, 79707826, 80409885]",,20260812
Grin2b,9,35,0.91361463,1295040,0.84871244,511377,0.980273,698,0.8483806,335925,0.8493735,175452,"[74988710, 78545305, 78545307, 78545309, 78545311, 78545315, 78545323, 78557713, 78557715, 78557719, 78557721, 79707826, 79707830, 79707832, 80409879]","[78545313, 78545317, 78545319, 78545321, 79707782, 79707828, 80409881, 80409883, 80409885]",,20260812
Grin2b,9,36,0.9151894,1295040,0.85314685,511377,0.9843258,698,0.8581681,338823,0.8434296,172554,"[78545307, 78545313, 78545315, 78545317, 78545319, 78545321, 78545323, 78557715, 78557717, 78557719, 79707830, 79707832, 80409879, 80409881, 80409883]","[74988710, 78545305, 78545309, 78545311, 78557713, 78557721, 79707782, 79707826, 79707828]",,20260812
